Year,Tm,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,OWS/48,DWS/48,Shot%,Team Mar,Team MP,Team Gm,Year 3PAr,Team TS%,Tm USG,Tm TS W/O Plyr,Reb/Vers,Defense,Val/Shot,Offense,MPG + Int,RAW SPM,%Min,RAW Contrib,Tm Sum,Tm Adj,BPM,StdErr,Contrib,VORP,Reb/Vers,Val/Shot,Offense,Defense,MPG,Raw OBPM,Contrib,Tm Ortg,Tm Sum,Tm Adj,Tm DRtg,OBPM,OStdErr,Ocontrib,OVORP,DBPM,DStdErr,Dcontrib,DVORP,Sum SPM,%Min,MPG,ReMPG,BPM,Contrib,VORP,VORP-Gm,O-BPM,Ocontrib,OVORP,"OVORP
Gm",D-BPM,Dcontrib,DVORP,"DVORP
Gm",Exp BPM,"TrueTalent
BPM","Exp%
Min","TrueTalent
VORP",TrueTimeVORP,WORP,O-WORP,D-WORP,Adjusted WORP,Estimated Position,BBRef Pos,Age on Feb 1,Yrs Experience,Height,Weight,Rounded Position,Rounded Age,Playoffs
2015,DEN,Wilson Chandler,27,78,2471,13.2,0.523,0.416,0.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,2.1,1.5,3.6,0.071,0.5,-0.4,0.2,1.3,0.041,0.03,18.2,-3.07,19881,82,0.268,0.518,347248,0.517,-1.38,-0.89,-0.01,1.55,0.72,0,0.62,0,-4.49,0.16,0.2,2.1,0.1,1.3,-0.7,0.3,1.1,-0.1,0.4,0.9,0.6,-1.3,0.4,-0.4,-1.8,0.5,1.4,0.3,1.4,-0.4,1.6,-0.2,0,0.9,0.6,31.7,30.1,0.2,0.1,1.3,1.4,0.5,0.3,1.4,1.5,-0.4,-0.2,0,0,0.4,0.3,0.55,1.2,1.2,3.6,3.8,-0.1,3.2,3.3,3,27.73,7,80,225,3,28,N
2015,NOP,Anthony Davis,21,68,2455,30.8,0.591,0.01,0.384,8,24.1,16.1,11.6,2.1,6.2,6.3,27.8,9.9,4.2,14,0.274,4.2,3,7.1,5.7,0.193,0.081,26,1.16,19782,82,0.268,0.537,346147,0.525,0.98,3.06,0.04,1.67,1.21,6.92,0.62,4.3,0.45,0.19,7.1,2.1,4.4,5.7,0.3,0.3,2.7,-0.1,0.6,3.8,2.4,2.6,1.5,0.3,-1.4,4.2,1.4,2.6,3.6,3,1.6,1.8,2,1.2,0.6,36.1,34.1,7.1,4.4,5.7,6.8,4.2,2.6,3.6,4.4,3,1.8,2,2.4,1.8,4.6,0.73,4.8,6.6,15.3,9.8,5.5,17.8,4.7,4,21.9,2,82,253,5,22,Y
2015,GSW,Klay Thompson,24,77,2455,20.8,0.591,0.42,0.197,1.2,9.4,5.4,14.6,1.7,1.8,9.5,27.6,5.7,3.1,8.8,0.172,3.6,-1,2.7,2.9,0.111,0.061,25,10.23,19730,82,0.268,0.572,342913,0.567,-1.08,0.22,0.13,1.51,0.74,1.38,0.62,0.86,5.81,1.29,2.7,2.1,1.7,2.9,-0.7,0.4,3.1,0,0.4,3.2,2,5.5,4.4,0.4,4.8,3.6,1.4,2.3,3.3,-1,1.6,-0.6,-0.4,4.6,0.6,31.9,30.3,2.7,1.7,2.9,3.1,3.6,2.3,3.3,3.5,-1,-0.6,-0.4,-0.4,2.3,2.5,0.73,3.3,3.4,7.9,9,-1.1,9.2,2.3,2,24.98,3,79,205,2,25,Y
2015,WAS,Marcin Gortat,30,82,2453,18.2,0.587,0.004,0.226,8.5,24.1,16.5,6.5,1,3.6,10.5,17.6,4.4,4.2,8.6,0.168,-0.4,2.3,1.8,2.4,0.086,0.082,15.8,0.25,19956,82,0.268,0.534,343082,0.527,-1.36,0.29,-0.06,1.73,0.52,1.19,0.62,0.73,-2.93,0.65,1.8,2.1,1.1,2.4,-0.4,0.3,0,-0.3,0.3,-0.2,-0.1,-2.1,-1.1,-0.3,2.3,-0.4,1.4,-0.3,0.8,2.3,1.6,1.4,1.6,-2.7,0.6,29.9,28.5,1.8,1.1,2.4,2.4,-0.4,-0.3,0.8,0.8,2.3,1.4,1.6,1.6,0.5,1.2,0.68,2.2,2.6,6.4,2.1,4.3,7.1,4.8,5,30.96,7,83,240,5,31,Y
2015,BOS,Avery Bradley,24,77,2428,11.5,0.507,0.348,0.099,2,8.9,5.4,8.9,1.7,0.5,9.4,21,0.4,2.1,2.5,0.049,-0.8,-0.9,-1.7,0.2,0.008,0.041,19,-0.44,19880,82,0.268,0.523,347983,0.525,-2.32,-0.48,-0.07,0.57,0.7,-1.52,0.61,-0.93,0.15,-0.13,-1.7,2.1,-1,0.2,-0.9,0.2,0.3,0.1,0.4,0,0,-1.3,2.5,-0.8,0.9,-0.8,1.4,-0.5,0.6,-0.9,1.6,-0.5,-0.3,0.1,0.6,31.5,30,-1.7,-1,0.2,0.2,-0.8,-0.5,0.6,0.6,-0.9,-0.5,-0.3,-0.4,0.7,-0.5,0.43,0.6,0.1,0.6,1.5,-0.9,0.4,1.2,2,24.18,4,74,180,1,24,Y
2015,MIA,Luol Deng,29,72,2421,15.5,0.561,0.28,0.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,3.7,1.6,5.4,0.106,1.1,-0.6,0.5,1.5,0.074,0.032,17.4,-3.37,19732,82,0.268,0.54,337291,0.537,-0.67,-0.69,0.01,1.24,0.93,0.81,0.61,0.5,-2.51,-0.31,0.5,2.1,0.3,1.5,-0.1,0.3,0.6,0,0.5,1.3,0.8,-1.5,-0.9,-0.2,-1.9,1.1,1.4,0.7,1.7,-0.6,1.6,-0.4,-0.2,1.8,0.6,33.6,31.9,0.5,0.3,1.5,1.7,1.1,0.7,1.7,2,-0.6,-0.4,-0.2,-0.2,0.7,0.6,0.59,1.5,1.5,4.1,4.7,-0.6,4,3.3,3,29.8,10,81,220,3,30,N
2015,ATL,Kyle Korver,33,75,2418,14.8,0.699,0.748,0.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,5,2.4,7.5,0.148,3.1,0.2,3.3,3.3,0.1,0.048,12.4,5.29,19732,82,0.268,0.564,341423,0.551,-1.4,-0.7,0.43,4.35,0.78,3.03,0.61,1.86,4.94,0.28,3.3,2.1,2,3.3,-1.1,0.8,3.3,-0.2,0.4,3.1,1.9,3.4,4.4,-0.1,1.9,3.1,1.4,1.9,2.9,0.2,1.6,0.1,0.3,2.9,0.6,32.2,30.6,3.3,2,3.3,3.6,3.1,1.9,2.9,3.2,0.2,0.1,0.3,0.4,1.7,2.6,0.73,3.3,3.9,8.8,7.9,0.9,10.4,2.6,2,33.88,11,79,212,3,34,Y
2015,TOR,Kyle Lowry,28,70,2414,19.3,0.527,0.375,0.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,5.1,2,7.1,0.141,4.2,-0.6,3.6,3.4,0.101,0.04,22.1,2.72,19855,82,0.268,0.553,349122,0.557,3.62,0.22,0.31,-1.92,1.03,2.96,0.61,1.8,0.11,0.63,3.6,2.1,2.2,3.4,0.9,0.4,1.2,0.3,0.5,3.4,2.1,5.6,2.8,0.8,-2.9,4.2,1.4,2.5,3.6,-0.6,1.6,-0.4,-0.2,4.7,0.6,34.5,32.6,3.6,2.2,3.4,4,4.2,2.5,3.6,4.2,-0.6,-0.4,-0.2,-0.2,1.7,2.7,0.73,3.4,4.1,9.2,9.6,-0.5,10.9,1,1,28.86,8,72,205,1,29,Y
2015,LAC,J.J. Redick,30,78,2409,16.2,0.622,0.488,0.216,1,6.6,3.9,9,0.8,0.3,8.5,21,5.8,0.9,6.7,0.134,3.4,-2.7,0.7,1.6,0.116,0.018,19.2,7.21,19730,82,0.268,0.565,348865,0.557,-2.83,-1.71,0.14,3.58,0.63,-0.33,0.61,-0.2,3.45,1.04,0.7,2.1,0.4,1.7,-1.1,0.5,3.4,-0.2,0.3,2.8,1.7,6.9,5.2,0.6,0.3,3.4,1.4,2.1,3.1,-2.7,1.6,-1.7,-1.5,6.1,0.6,30.9,29.4,0.7,0.4,1.7,1.7,3.4,2.1,3.1,3.3,-2.7,-1.7,-1.5,-1.5,1.7,1.2,0.68,2.2,1.8,4.5,8.4,-4,5,1.5,2,30.61,8,76,190,2,31,Y
2015,SAC,Rudy Gay,28,68,2408,19.7,0.556,0.197,0.352,4.8,13.7,9.4,19,1.5,1.3,12.4,27,4.8,1.3,6.1,0.122,2.8,-0.7,2.1,2.5,0.096,0.026,23.7,-3.27,19855,82,0.268,0.542,338426,0.539,1.95,-0.3,0.12,-0.7,1.13,2.08,0.61,1.26,-4.06,0.03,2.1,2.1,1.3,2.5,0.7,0.3,0.9,0,0.6,2.5,1.5,-0.2,-2.2,0.4,-3.1,2.9,1.4,1.7,2.8,-0.7,1.6,-0.5,-0.3,3.6,0.6,35.4,33.4,2.1,1.3,2.5,3,2.9,1.7,2.8,3.3,-0.7,-0.5,-0.3,-0.3,1,1.6,0.73,2.6,3,6.7,7.5,-0.7,8,3,3,28.46,8,80,230,3,29,N
2015,ATL,Paul Millsap,29,73,2390,20,0.565,0.232,0.362,6.9,20,13.6,15.4,2.8,2.4,13.3,23.8,4,4.3,8.3,0.166,1.6,2.6,4.2,3.7,0.08,0.086,20.6,5.29,19732,82,0.268,0.564,341423,0.563,2.06,1.92,0.04,-0.9,0.83,3.91,0.61,2.37,4.94,0.28,4.2,2.1,2.5,3.7,0.7,0.3,-0.2,0.4,0.4,1.6,1,3.4,4.4,-0.1,1.9,1.6,1.4,1,2,2.6,1.6,1.6,1.8,-1,0.6,32.7,31,4.2,2.5,3.7,4.2,1.6,1,2,2.2,2.6,1.6,1.8,2,1.8,3.1,0.73,3.7,4.5,10.1,5.4,4.8,12.1,3.7,4,29.97,8,80,246,4,30,Y
2015,PHO,P.J. Tucker,29,78,2383,12.5,0.541,0.423,0.24,5.2,18,11.5,7.4,2.2,0.7,12.7,13.9,2.2,2.7,4.9,0.098,-0.2,1.4,1.2,1.9,0.044,0.054,12.1,-0.37,19879,82,0.268,0.537,342976,0.537,-1.65,0.26,-0.03,1.95,0.59,1.14,0.6,0.68,-0.79,0.07,1.2,2.1,0.7,1.9,-0.7,0.3,-0.1,0.2,0.3,0,0,-0.5,0.5,-0.2,0.1,-0.2,1.4,-0.1,0.9,1.4,1.6,0.8,1,-1.6,0.6,30.6,29.1,1.2,0.7,1.9,2,-0.2,-0.1,0.9,1,1.4,0.8,1,1.1,0.5,0.9,0.64,1.8,2,5.2,2.5,2.7,5.5,3.3,3,29.74,3,78,245,3,30,N
2015,IND,Solomon Hill,23,82,2381,10.2,0.507,0.328,0.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,0.9,2.6,3.5,0.072,-1.1,0.8,-0.3,1,0.019,0.053,13.7,-0.14,19855,82,0.268,0.524,345392,0.525,-0.78,-0.8,-0.03,0.17,0.42,-0.99,0.6,-0.59,-3.37,0.64,-0.4,2.1,-0.2,1,-0.3,0.3,-0.8,0,0.2,-0.7,-0.4,-2.1,-0.4,-0.4,2,-1.1,1.4,-0.7,0.3,0.8,1.6,0.5,0.6,-1.9,0.6,29,27.7,-0.4,-0.2,1,1,-1.1,-0.7,0.3,0.3,0.8,0.5,0.6,0.6,0.3,-0.1,0.5,1,0.8,2.7,0.9,1.7,2.2,2.7,3,23.88,1,79,225,3,24,N
2015,POR,Nicolas Batum,26,71,2380,13.1,0.516,0.515,0.163,2.8,15.6,9.4,20.5,1.7,1.2,17,14.6,2,3.2,5.2,0.105,0.6,2.6,3.1,3.1,0.04,0.065,12.1,4.69,19856,82,0.268,0.544,347001,0.546,1.8,-0.1,0.15,-1.16,0.92,1.46,0.6,0.87,-2.66,1.66,3.1,2.1,1.9,3.1,0.2,0.4,-0.8,0,0.5,0.3,0.2,2.3,1.5,0.3,2.4,0.6,1.4,0.3,1.3,2.6,1.6,1.5,1.7,-2,0.6,33.5,31.7,3.1,1.9,3.1,3.5,0.6,0.3,1.3,1.6,2.6,1.5,1.7,2,1.8,2.5,0.73,3.3,3.7,8.3,3.6,4.6,10,2.5,3,26.13,6,80,200,3,26,Y
2015,MIL,Khris Middleton,23,79,2378,15.6,0.563,0.308,0.18,2.3,14.3,8.4,12.7,2.6,0.4,10.8,19.9,3.2,3.5,6.7,0.135,0.9,0.5,1.4,2,0.064,0.071,17.8,-0.16,19929,82,0.268,0.536,336983,0.532,-0.64,0.6,0.08,1.22,0.54,1.72,0.6,1.03,1.29,-0.3,1.4,2.1,0.8,2,-0.6,0.4,1.1,0.4,0.3,1.5,0.9,-3.1,-0.8,-0.6,3,0.9,1.4,0.5,1.6,0.5,1.6,0.3,0.5,0.4,0.6,30.1,28.7,1.4,0.8,2,2.1,0.9,0.5,1.6,1.6,0.5,0.3,0.5,0.5,0.5,1,0.65,1.9,2.2,5.5,4.2,1.3,6,3.1,3,23.47,2,80,234,3,24,Y
2015,ORL,Tobias Harris,22,68,2369,16.7,0.551,0.252,0.258,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,3,1.8,4.8,0.098,0.4,-0.7,-0.3,1,0.061,0.037,20.3,-6.23,19755,82,0.268,0.525,339398,0.52,-1.55,-0.35,-0.01,1.3,1.06,0.46,0.6,0.28,-3.81,-0.73,-0.3,2.1,-0.2,1,-0.9,0.3,1.1,0,0.6,1,0.6,-4.1,-1.8,-0.6,-2.1,0.4,1.4,0.2,1.3,-0.7,1.6,-0.4,-0.2,1.1,0.6,34.8,32.9,-0.3,-0.2,1,1.2,0.4,0.2,1.3,1.5,-0.7,-0.4,-0.2,-0.3,0.5,0.1,0.52,1.1,0.9,2.8,3.4,-0.6,2.4,3.6,3,22.55,3,81,235,4,23,N
2015,MIA,Mario Chalmers,28,80,2368,11.7,0.521,0.374,0.401,1.2,9,5.2,21,2.7,0.4,18.2,18.9,0.8,2,2.8,0.056,-0.6,-0.4,-1,0.6,0.016,0.04,15.5,-3.37,19732,82,0.268,0.54,337291,0.543,0.12,0.73,0.13,-2.02,0.48,-0.69,0.6,-0.42,-2.51,-0.31,-1,2.1,-0.6,0.6,-0.3,0.3,-1.2,0.4,0.3,-0.4,-0.2,-1.5,-0.9,-0.2,-1.9,-0.6,1.4,-0.3,0.7,-0.4,1.6,-0.3,-0.1,-0.1,0.6,29.6,28.2,-1,-0.6,0.6,0.6,-0.6,-0.3,0.7,0.7,-0.4,-0.3,-0.1,-0.1,-0.1,-0.6,0.43,0.6,0.4,1.6,1.8,-0.2,1.1,1,1,28.71,6,74,190,1,29,N
2015,LAC,Blake Griffin,25,67,2356,22.8,0.551,0.022,0.373,6.1,17.9,12.1,26.2,1.4,1.2,10.2,28.4,6.6,2.4,9,0.183,3.1,1,4.1,3.6,0.134,0.049,25.5,7.21,19730,82,0.268,0.565,348865,0.568,4.7,-0.48,0.12,-2.3,1.1,3.01,0.6,1.8,3.45,1.04,4.1,2.1,2.4,3.6,1.6,0.3,0.1,-0.1,0.6,2.4,1.4,6.9,5.2,0.6,0.3,3,1.4,1.8,2.8,1,1.6,0.6,0.8,2,0.6,35.2,33.2,4.1,2.4,3.6,4.4,3,1.8,2.8,3.5,1,0.6,0.8,1,2.5,3.3,0.73,3.9,4.4,9.8,7.6,2.1,11.9,3.8,4,25.88,4,82,251,4,26,Y
2015,MEM,Courtney Lee,29,77,2354,11.5,0.555,0.348,0.201,1,7.6,4.3,9.8,1.7,0.4,10,15.2,2.5,2.4,4.8,0.099,0.3,0.2,0.5,1.5,0.051,0.048,13.7,3.94,19904,82,0.268,0.531,348101,0.529,-2.57,-0.53,0.03,2.01,0.59,-0.5,0.59,-0.3,-0.24,0.99,0.5,2.1,0.3,1.5,-1.1,0.3,0.6,0.1,0.3,0.3,0.2,-0.1,-0.1,0,4,0.3,1.4,0.2,1.2,0.2,1.6,0.1,0.3,0,0.6,30.6,29.1,0.5,0.3,1.5,1.6,0.3,0.2,1.2,1.2,0.2,0.1,0.3,0.3,1.2,0.8,0.62,1.8,1.6,4,3.1,0.8,4.2,1.8,2,29.33,6,77,200,2,29,Y
2015,ATL,Al Horford,28,76,2318,21.4,0.563,0.037,0.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,5.1,3.6,8.7,0.179,1.3,2.5,3.8,3.4,0.105,0.074,20.2,5.29,19732,82,0.268,0.564,341423,0.564,3.02,0.87,0.03,-0.91,0.58,3.55,0.59,2.09,4.94,0.28,3.8,2.1,2.3,3.4,1,0.2,0,-0.1,0.3,1.4,0.8,3.4,4.4,-0.1,1.9,1.3,1.4,0.8,1.8,2.5,1.6,1.5,1.6,-1.1,0.6,30.5,29,3.8,2.3,3.4,3.7,1.3,0.8,1.8,1.9,2.5,1.5,1.6,1.8,1.3,2.7,0.73,3.4,4.2,9.3,4.8,4.4,11.4,4.1,5,28.67,7,82,245,4,29,Y
2015,GSW,Harrison Barnes,22,82,2318,13.4,0.573,0.328,0.229,5.6,15.1,10.5,6.9,1.3,0.6,9,14.9,3.7,3,6.7,0.139,0.5,0.6,1.1,1.8,0.077,0.062,13.6,10.23,19730,82,0.268,0.572,342913,0.571,-1.68,-0.92,-0.07,2.05,0.33,-0.23,0.59,-0.13,5.81,1.29,1.1,2.1,0.6,1.8,-0.5,0.3,0.2,-0.1,0.2,0.1,0,5.5,4.4,0.4,4.8,0.5,1.4,0.3,1.3,0.6,1.6,0.3,0.5,-0.1,0.6,28.3,27,1.1,0.6,1.8,1.8,0.5,0.3,1.3,1.3,0.6,0.3,0.5,0.5,1.6,1.3,0.7,2.3,2.1,4.9,3.5,1.4,5.8,3.1,3,22.68,2,80,210,3,23,Y
2015,CHO,Gerald Henderson,27,80,2315,13.2,0.514,0.161,0.256,1.7,11.6,6.5,15.6,1.1,0.7,10.5,20.7,1.3,2.3,3.6,0.074,-1.2,-0.4,-1.5,0.3,0.027,0.047,18.5,-3.79,19905,82,0.268,0.498,353638,0.496,-0.49,-1.12,0.06,0.1,0.4,-1.11,0.58,-0.65,-2.5,-0.41,-1.5,2.1,-0.9,0.3,-0.5,0.3,0.4,-0.1,0.2,0.3,0.2,-5.7,0.4,-1.4,1.9,-1.2,1.4,-0.7,0.3,-0.4,1.6,-0.2,0,-0.8,0.6,28.9,27.6,-1.5,-0.9,0.3,0.3,-1.2,-0.7,0.3,0.3,-0.4,-0.2,0,0,-0.3,-0.9,0.37,0.4,0.2,0.7,0.8,-0.1,0.5,2.1,2,27.15,5,77,215,2,27,N
2015,SAS,Danny Green,27,81,2312,16.5,0.596,0.619,0.172,2.7,13.9,8.4,10.3,2.2,2.8,10.5,17.5,4,3.9,7.8,0.163,2.8,2.2,5,4.1,0.083,0.08,15.7,6.79,19955,82,0.268,0.555,346961,0.55,-1.28,1.38,0.16,3.04,0.36,3.5,0.58,2.03,0.49,1.53,5,2.1,2.9,4.1,-0.8,0.5,2.4,0.1,0.2,2.4,1.4,2.6,1.1,0.4,4.1,2.8,1.4,1.6,2.6,2.2,1.6,1.3,1.4,0.6,0.6,28.5,27.2,5,2.9,4.1,4.1,2.8,1.6,2.6,2.7,2.2,1.3,1.4,1.5,1.2,3.2,0.73,3.8,5.1,11,7.1,3.9,13.8,2.6,2,27.61,5,78,215,3,28,Y
2015,PHI,Nerlens Noel,20,75,2311,15,0.493,0,0.352,8.3,21,14.3,9.8,2.9,5,16.2,17,-0.2,4.2,4,0.083,-3.7,4.5,0.8,1.6,-0.004,0.087,14.2,-9.38,19800,82,0.268,0.494,332680,0.494,0.16,3.42,-0.13,-0.71,0.61,3.48,0.58,2.03,2.34,-2.72,0.8,2.1,0.4,1.6,0.3,0.2,-2.2,0.3,0.3,-1.2,-0.7,-10.1,0.6,-2.6,0.8,-3.7,1.4,-2.2,-1.2,4.5,1.6,2.6,2.8,-8.2,0.6,30.8,29.3,0.8,0.4,1.6,1.8,-3.7,-2.2,-1.2,-1.3,4.5,2.6,2.8,3.1,-0.7,0.1,0.52,1.1,1.4,4.4,-3.2,7.6,3.9,4.4,5,20.81,0,83,228,4,21,N
2015,MEM,Zach Randolph,33,71,2304,19.5,0.538,0.021,0.32,11.2,25.8,18.5,11.4,1.6,0.5,12.8,24.3,3.4,3.8,7.2,0.149,0.4,1.1,1.5,2,0.07,0.079,21.2,3.94,19904,82,0.268,0.531,348101,0.53,1.73,-0.6,-0.08,-1.4,0.79,0.52,0.58,0.3,-0.24,0.99,1.5,2.1,0.9,2,1,0.2,-1.3,0,0.4,0.4,0.2,-0.1,-0.1,0,4,0.4,1.4,0.2,1.2,1.1,1.6,0.7,0.8,-0.7,0.6,32.5,30.7,1.5,0.9,2,2.4,0.4,0.2,1.2,1.4,1.1,0.7,0.8,1,1.5,1.5,0.73,2.5,2.5,5.5,3.3,2.2,6.9,4.5,4,33.55,13,81,260,4,34,Y
2015,OKC,Russell Westbrook,26,67,2302,29.1,0.536,0.196,0.445,5.9,16.7,11.4,47,3,0.5,14.3,38.4,7.5,3.2,10.6,0.222,8.8,2.2,11,7.6,0.156,0.066,32.9,2.54,19832,82,0.268,0.532,344899,0.531,8.73,1.16,0.58,0.15,1,11.04,0.58,6.41,3.19,-0.03,11,2.1,6.4,7.6,2.9,0.5,4.4,0.5,0.5,8.9,5.2,2,2.7,-0.1,0.6,8.8,1.4,5.1,6.1,2.2,1.6,1.3,1.4,6.6,0.6,34.4,32.4,11,6.4,7.6,9.2,8.8,5.1,6.1,7.5,2.2,1.3,1.4,1.8,1.7,6.6,0.73,6.2,9.4,20.4,16.5,3.9,25.5,1.1,1,26.22,6,75,200,1,26,N
2015,UTA,Trey Burke,22,76,2288,12.6,0.455,0.388,0.144,1.6,8.7,5.2,25,1.5,0.5,10.4,23.9,0.8,1.6,2.4,0.05,0,-1.9,-1.9,0.1,0.017,0.033,21.4,0.79,19705,82,0.268,0.531,336440,0.544,0.9,-0.73,0.07,-2.77,0.53,-2.06,0.58,-1.19,0.25,0.14,-1.9,2.1,-1.1,0,0.1,0.2,-0.5,0,0.3,0.1,0.1,-0.2,0.3,-0.1,1,0,1.4,0,1,-1.9,1.6,-1.1,-1,2,0.6,30.1,28.6,-1.9,-1.1,0,0.1,0,0,1,1.1,-1.9,-1.1,-1,-1,0.6,-0.7,0.4,0.5,0,0.1,2.7,-2.6,0.1,1,1,22.22,1,73,191,1,22,N
2015,DAL,Tyson Chandler,32,75,2286,20.1,0.697,0,0.584,14.1,27.4,20.7,5.3,0.9,3.2,16,12.8,7.2,3.1,10.3,0.216,1.9,2.3,4.2,3.6,0.151,0.065,10.8,3.64,19881,82,0.268,0.55,350251,0.539,-1.1,-0.04,0.11,3.48,0.57,2.91,0.58,1.67,-2.3,1.33,4.2,2.1,2.4,3.6,0.5,0.4,0.4,-0.3,0.3,1.3,0.7,4.1,1.4,0.7,-0.4,1.9,1.4,1.1,2.1,2.3,1.6,1.3,1.5,-0.4,0.6,30.5,28.9,4.2,2.4,3.6,3.9,1.9,1.1,2.1,2.3,2.3,1.3,1.5,1.6,1.1,2.8,0.73,3.5,4.5,9.7,5.7,4,12.2,5,5,32.33,13,85,240,5,32,Y
2015,DAL,Dirk Nowitzki,36,77,2282,19.2,0.56,0.258,0.272,2.1,19.9,11,10.4,0.9,1.2,6.5,24.9,5.2,2,7.2,0.152,1.7,-1,0.7,1.5,0.11,0.042,23.3,3.64,19881,82,0.268,0.55,350251,0.548,-1.24,-1.11,-0.02,1.2,0.48,-0.67,0.57,-0.39,-2.3,1.33,0.7,2.1,0.4,1.5,-1.2,0.3,1.9,-0.2,0.2,1,0.6,4.1,1.4,0.7,-0.4,1.7,1.4,1,1.9,-1,1.6,-0.6,-0.4,2.7,0.6,29.6,28.2,0.7,0.4,1.5,1.6,1.7,1,1.9,2.1,-1,-0.6,-0.4,-0.4,0.9,0.8,0.62,1.7,1.7,4.1,5.2,-1.1,4.5,4.5,4,36.62,16,84,245,5,37,Y
2015,UTA,Derrick Favors,23,74,2280,21.8,0.558,0.007,0.362,10,20.7,15.4,9.4,1.4,4.3,10.2,23.8,5,3.3,8.3,0.175,0.8,1.7,2.4,2.6,0.105,0.07,21.4,0.79,19705,82,0.268,0.531,336440,0.527,0.55,1.17,-0.07,-0.04,0.61,2.29,0.58,1.32,0.25,0.14,2.4,2.1,1.4,2.6,0.7,0.2,-0.2,-0.2,0.3,0.9,0.5,-0.2,0.3,-0.1,1,0.8,1.4,0.4,1.4,1.7,1.6,1,1.1,-0.9,0.6,30.8,29.2,2.4,1.4,2.6,2.8,0.8,0.4,1.4,1.6,1.7,1,1.1,1.3,0.7,1.6,0.73,2.6,3.2,6.9,3.8,3.1,8.7,4.8,4,23.55,4,82,265,5,24,N
2015,LAC,Matt Barnes,34,76,2271,11.3,0.574,0.603,0.152,2.6,12.2,7.5,7.2,1.5,1.8,11.6,14.9,2.2,2.1,4.3,0.091,0.9,0.7,1.6,2.1,0.047,0.044,13.2,7.21,19730,82,0.268,0.565,348865,0.565,-2.45,-0.04,0.03,2.59,0.5,0.61,0.58,0.35,3.45,1.04,1.6,2.1,0.9,2.1,-1.1,0.4,0.8,-0.1,0.3,0.3,0.2,6.9,5.2,0.6,0.3,1,1.4,0.5,1.5,0.7,1.6,0.4,0.6,0.3,0.6,29.9,28.4,1.6,0.9,2.1,2.3,1,0.5,1.5,1.6,0.7,0.4,0.6,0.6,1.5,1.6,0.73,2.6,2.6,5.7,4.1,1.5,7.1,2.9,3,34.9,11,79,226,3,35,Y
2015,BOS,Evan Turner,26,82,2260,12.8,0.482,0.16,0.189,1.9,18.5,10.1,30,1.8,0.7,19.7,19.5,-0.3,2.8,2.5,0.054,-2.2,1.3,-1,0.6,-0.006,0.06,15.7,-0.44,19880,82,0.268,0.523,347983,0.527,3.82,-0.24,0.17,-4.65,0.24,-0.83,0.57,-0.47,0.15,-0.13,-1,2.1,-0.6,0.6,0.5,0.3,-2.5,0.1,0.1,-1.4,-0.8,-1.3,2.5,-0.8,0.9,-2.2,1.4,-1.3,-0.3,1.3,1.6,0.7,0.9,-3.5,0.6,27.6,26.3,-1,-0.6,0.6,0.6,-2.2,-1.3,-0.3,-0.3,1.3,0.7,0.9,0.9,-0.1,-0.5,0.43,0.6,0.4,1.6,-0.8,2.4,1.2,2.4,2,26.26,4,79,220,2,26,Y
2015,LAL,Wesley Johnson,27,76,2245,11.1,0.509,0.375,0.162,3.2,12.9,7.8,8.6,1.3,1.6,10.5,16.4,1,0.7,1.7,0.037,-0.9,-0.6,-1.5,0.3,0.022,0.015,14.7,-6.65,19932,82,0.268,0.513,350423,0.513,-1.87,-0.39,-0.04,1.45,0.46,-0.35,0.56,-0.2,-2.29,-1.14,-1.5,2.1,-0.8,0.3,-0.8,0.3,0.1,-0.1,0.2,-0.3,-0.2,-2.2,0.2,-0.6,-4.5,-0.8,1.4,-0.5,0.5,-0.6,1.6,-0.4,-0.2,-0.2,0.6,29.5,28.1,-1.5,-0.8,0.3,0.3,-0.8,-0.5,0.5,0.5,-0.6,-0.4,-0.2,-0.2,-0.6,-1.1,0.35,0.3,0.2,0.8,1.3,-0.5,0.5,2.7,3,27.56,4,79,215,3,28,N
